product_name,category,discounted_price,actual_price,discount_percentage,about_product,img_link,category_json
"Redmi Note 11 (Space Black, 4GB RAM, 64GB Storage)|90Hz FHD+ AMOLED Display | Qualcomm® Snapdragon™ 680-6nm | 33W Charger Included",Electronics|Mobiles&Accessories|Smartphones&BasicMobiles|Smartphones,$156.05,$216.07,28%,"Display: 90Hz FHD+ (1080x2400) AMOLED display; 16.33 centimeters (6.43 inch); 20:9 aspect ratio|Camera: 50 MP Quad Rear camera with 8MP Ultra-wide, 2MP Macro and Portrait lens| 13 MP Front camera|Battery: 5000 mAh large battery with 33W Pro fast charger in-box and Type-C connectivity|Processor: Qualcomm Snapdragon 680 Octa-core; 6nm processor; Up to 2.4GHz clock speed|Memory, Storage & SIM: 4GB RAM | 64GB UFS 2.2 storage expandable up to 512GB with dedicated SD card slot | Dual SIM (nano+nano) dual standby (4G+4G)",https://m.media-amazon.com/images/I/411yU+n3UkL._SY300_SX300_.jpg,"{""main_cat"": ""Electronics"", ""sub_cat1"": ""Mobiles&Accessories"", ""sub_cat2"": ""Smartphones&BasicMobiles"", ""sub_cat3"": ""Smartphones""}"
"Redmi Note 11 Pro + 5G (Phantom White, 8GB RAM, 128GB Storage) | 67W Turbo Charge | 120Hz Super AMOLED Display | Additional Exchange Offers | Charger Included",Electronics|Mobiles&Accessories|Smartphones&BasicMobiles|Smartphones,$252.09,$324.12,22%,Superior performance with Snapdragon 695 5G. With 7 5G bands making the device future-ready.|16.94cm(6.67) Super AMOLED display with 120Hz Refresh Rate protected by Corning Gorilla Glass 5|67W in-box charger powers massive 5000mAh battery for full day’s charge in 15 minutes|108MP triple camera set up with 8MP ultra-wide and 2MP macro sensor for flawless photography|EVOL. Pro Design for perfect ergonomics and a beautiful glass back design|The phone also comes with dual stereo speaker and Alexa hands-free feature|Get 2 months of YouTube Premium free!,https://m.media-amazon.com/images/I/410TBgL2KXL._SX300_SY300_QL70_ML2_.jpg,"{""main_cat"": ""Electronics"", ""sub_cat1"": ""Mobiles&Accessories"", ""sub_cat2"": ""Smartphones&BasicMobiles"", ""sub_cat3"": ""Smartphones""}"
"USB Charger, Oraimo Elite Dual Port 5V/2.4A Wall Charger, USB Wall Charger Adapter for iPhone 11/Xs/XS Max/XR/X/8/7/6/Plus, iPad Pro/Air 2/Mini 3/Mini 4, Samsung S4/S5, and More",Electronics|Mobiles&Accessories|MobileAccessories|Chargers|WallChargers,$2.99,$7.79,62%,"【Dual Port USB Wall Charger Adapter】Oraimo USB Charger with dual ports allow you to charge 2 devices at the same time with the total output of 2.4A current. Single port allows Max 2.4A current when connecting only one device. Much more convenient and save your time effectively.|【Safe Charging】With the intelligent chip inside, dual USB wall charger matches the current as your device's need automatically. Over-current, over-voltage and short-circuit protection also effectively protect your smartphones from damage|【Multi-Protection】 Internal protection mechanisms offers multiple Protection against short-circuit, over-temperature, over-current, over-voltage and more|【Wide Compatibility】Wall charger works for all phones with USB-A Cables - iPhone 12/12 Mini/12 Pro/12 Pro Max/11/ 11 Pro/XR/X/Xs/8/8 Plus/7Plus/7/6/6S/5, iPad Air, iPad mini, iPad Pro, Samsung Galaxy M30s/A30s/A50s/A10s/A10e/M40/A20e/A10/S10+/S10/S10e/S9/S9+/S8/S8+/Note 9/8, Google Pixel, HTC, BLU, Xiaomi, LG Q70/K30/K20/K40S/K50S/G7/G6/G5, Blackberry, Nokia, Motorola, Sony, Huawei, and any other USB outlet devices|【Durable Design】 Robust textured casing and premium internal components ensure perfect performance regardless of scrapes, bumps, or drops.",https://m.media-amazon.com/images/I/41v82KfCUuL._SX300_SY300_QL70_ML2_.jpg,"{""main_cat"": ""Electronics"", ""sub_cat1"": ""Mobiles&Accessories"", ""sub_cat2"": ""MobileAccessories"", ""sub_cat3"": ""Chargers"", ""sub_cat4"": ""WallChargers""}"
Goldmedal Curve Plus 202042 Plastic Spice 3-Pin 240V Universal Travel Adaptor (White),Electronics|Mobiles&Accessories|MobileAccessories|Chargers|WallChargers,$1.19,$2.05,42%,LED indicator|Trendy two colours|Compatible with worldwide plugs|Ergonomic product design,https://m.media-amazon.com/images/I/31MmkM8HTiL._SY300_SX300_QL70_ML2_.jpg,"{""main_cat"": ""Electronics"", ""sub_cat1"": ""Mobiles&Accessories"", ""sub_cat2"": ""MobileAccessories"", ""sub_cat3"": ""Chargers"", ""sub_cat4"": ""WallChargers""}"
"WeCool C1 Car Mobile Holder with One Click Technology,360° Rotational, Strong Suction Cup,Compatible with 4 to 6 Inch Devices, Wildshield and Dashboard Mobile Holder for Car, and Use",Electronics|Mobiles&Accessories|MobileAccessories|AutomobileAccessories|Cradles,$5.87,$24.00,76%,"One Click Release : Inserting or releasing your phone to the Mobile holder for Car Dashboard is made very simple with this WeCool Smart Gadget. Just use a single hand to lock or unlock the phone in your Car|360° FULLY ROTATIONAL Mobile Holder : WeCool Mobile holder with a 360° rational body so that you can watch from your preferred angle after fixing the Mobile Phone holder car. Find the viewing angle that does not hamper your driving or GPS navigation|Mobile Phone Holder Car C1 can easily accommodate smartphones with screen sizes of 4 to 6 inches. It is also designed intelligently to connect any cables from the space below the charging port. Also you can view your phone notifications better.|Anti Scratch and Shake Proof Mobile stand for Car Dashboard. The Super Power grip from double shift locking and super strong sticky Gel Pad and Premium ABS Body saves your phone in every situation|Car Mobile holder for dashboard or Windshield is designed for fixing on WindShield or Dashboard of your car. Firm Grip on plain surface as well Textured Surface ensuring maximum safety to your phone|This WeCool Gadget is covered with 1 Year Brand Warranty. To avail the Warranty, register your product in the brand website with in 10 days of purchase. Reach the Customer support team at 9036228529 for Technical support or any other Query.",https://m.media-amazon.com/images/I/41fkuZKjGCL._SX300_SY300_QL70_ML2_.jpg,"{""main_cat"": ""Electronics"", ""sub_cat1"": ""Mobiles&Accessories"", ""sub_cat2"": ""MobileAccessories"", ""sub_cat3"": ""AutomobileAccessories"", ""sub_cat4"": ""Cradles""}"
HP 32GB Class 10 MicroSD Memory Card (U1 TF Card 32GB),Electronics|Accessories|MemoryCards|MicroSD,$4.43,$19.21,77%,"HP 32GB Class 10 MicroSD Memory Card (U1 TF Card 32GB)|Class 10, UHS-I, U1 Memory Card with Adapter|Perfect for storing and transferring more mobile content across your devices, including photos, music and movies for entertainment or apps and e-books for school or work|Ideal for the latest tablets, PCs, smartphones and mobile devices|16-128GB: Read speed up to 80MB/s, write minumum 30MB/s|Importer Details: Fortune marketing Pvt Ltd D1/2 -Okhla Industrial Area Phase -II New Delhi 110020|Country of Origin: Taiwan",https://m.media-amazon.com/images/I/41z7FRqEerL._SX300_SY300_QL70_ML2_.jpg,"{""main_cat"": ""Electronics"", ""sub_cat1"": ""Accessories"", ""sub_cat2"": ""MemoryCards"", ""sub_cat3"": ""MicroSD""}"
"iQOO Z6 44W by vivo (Lumina Blue, 6GB RAM, 128GB Storage) | 6.44"" FHD+ AMOLED Display | 50% Charge in just 27 mins | in-Display Fingerprint Scanning",Electronics|Mobiles&Accessories|Smartphones&BasicMobiles|Smartphones,$186.06,$252.09,26%,"44W FlashCharge|Snapdragon 680 comes with octa-core architecture design that adopts the new 6nm process, CPU increased by 25% & GPU performance increased by 10% compared with Qualcomm Snapdragon 662.|Z6 is equipped with a FHD+ AMOLED dispaly to give a truly immersive display experience with true color contrast. The display provides a 180Hz Touch Sampling Rate in the gaming sessions for an enhanced touch response.|50MP AI rear camera comes with a variety of smart AI camera features and effects to capture wonderful moments with ease.",https://m.media-amazon.com/images/I/41iVkyHeTUL._SX300_SY300_QL70_ML2_.jpg,"{""main_cat"": ""Electronics"", ""sub_cat1"": ""Mobiles&Accessories"", ""sub_cat2"": ""Smartphones&BasicMobiles"", ""sub_cat3"": ""Smartphones""}"
"iQOO Z6 Lite 5G by vivo (Mystic Night, 6GB RAM, 128GB Storage) | World's First Snapdragon 4 Gen 1 | 120Hz Refresh Rate | 5000mAh Battery | Travel Adapter to be Purchased Separately",Electronics|Mobiles&Accessories|Smartphones&BasicMobiles|Smartphones,$186.06,$228.08,18%,"World's First Snapdragon 4 Gen 1 Processor, that allows you to level up your performance with confidence through its efficient 6nm Process.|Best In-Segment 120Hz Screen Refresh Rate: Which comes with lagfree & nimble scrolling. The FHD+ display lets you enjoy to the fullest with every game you play and every content you watch with its crisp detailing of colours.|5000mAh Battery: Keeps iQOO Z6 Lite 5G to a longer usage, for a more enjoyable gaming and video experience, which offers Music Playback Time of 127 Hours, Social Media of 21.6 hours, OTT Streaming of 14.5 hours and Gaming of 8.3 hours.|50MP Eye Autofocus main camera, is designed to address the out-of-focus issues. The feature performs fast Eye Autofocus at a high refresh rate, allowing the camera to maintain a stable and clear focus on the subjects in movement.|Stylish & Slim Design: 8.25mm Thin & 194g Weight, with All new 2.5D flat frame design with Matt finish",https://m.media-amazon.com/images/I/41Yylo75u7L._SX300_SY300_QL70_ML2_.jpg,"{""main_cat"": ""Electronics"", ""sub_cat1"": ""Mobiles&Accessories"", ""sub_cat2"": ""Smartphones&BasicMobiles"", ""sub_cat3"": ""Smartphones""}"
"Redmi Note 11 Pro + 5G (Stealth Black, 8GB RAM, 256GB Storage) | 67W Turbo Charge | 120Hz Super AMOLED Display | Additional Exchange Offers | Charger Included",Electronics|Mobiles&Accessories|Smartphones&BasicMobiles|Smartphones,$276.10,$348.13,21%,Superior performance with Snapdragon 695 5G. With 7 5G bands making the device future-ready.|16.94cm(6.67) Super AMOLED display with 120Hz Refresh Rate protected by Corning Gorilla Glass 5|67W in-box charger powers massive 5000mAh battery for full day’s charge in 15 minutes|108MP triple camera set up with 8MP ultra-wide and 2MP macro sensor for flawless photography|EVOL. Pro Design for perfect ergonomics and a beautiful glass back design,https://m.media-amazon.com/images/I/41iEZV6nKbL._SX300_SY300_QL70_ML2_.jpg,"{""main_cat"": ""Electronics"", ""sub_cat1"": ""Mobiles&Accessories"", ""sub_cat2"": ""Smartphones&BasicMobiles"", ""sub_cat3"": ""Smartphones""}"
boAt Bassheads 242 in Ear Wired Earphones with Mic(Active Black),"Electronics|Headphones,Earbuds&Accessories|Headphones|In-Ear",$7.19,$17.89,60%,"Fly into your workouts with precise tones that inspire and energize your system with its HD sound, all the time. Impedance 32Ω, Sensitivity (dB) 101db ±3db, Frequency Response 20Hz-20KHz|Find a balanced audio sound set pumped through 10 mm dynamic drivers that can get real loud! Propped up by a banging bass, push your flow to higher limits|Get the sound in and sweat out with IPX 4 Water and Sweat Resistance here to elevate your game as crush those repetitions or a rigorous run|Coolly crafted midway down the cable to endorse practicality mixed with an aesthetic design that allows for communication and music playlist control|Move with unrestrained dynamic freedom via shape adaptive secure fit ear hooks made for you to lose yourself in your workouts and your music|Fashionable with a loose freestyle, yet made to sustain through twisting, contorting and tangling so that you can carry your style and music with you everywhere|Bassheads 242 are compatible with almost every device that carries a 3.5mm slot|1 year warranty from the date of purchase",https://m.media-amazon.com/images/I/41OVH5kIQhL._SX300_SY300_QL70_ML2_.jpg,"{""main_cat"": ""Electronics"", ""sub_cat1"": ""Headphones,Earbuds&Accessories"", ""sub_cat2"": ""Headphones"", ""sub_cat3"": ""In-Ear""}"
Portronics MODESK POR-122 Universal Mobile Tabletop Holder (Black),Electronics|Mobiles&Accessories|MobileAccessories|Stands,$1.61,$8.39,81%,"MoDesk - a Premium Quality Mobile Holders for your Ofﬁce Desks. It can hold, on your work desk, any type of smartphone & tablets with size up to 7 inches easily|MoDesk is a Aluminum + ABS metallic body desk mobile holders which is rust and corrosion proof|It has angular design which gives perfect viewing angle of your smartphone on the desk so you can easily and privately see incoming calls, respond to messages without the risk of prying eyes|The antiskid silicon pads on the body prevents accidental slips and protection from scratches|For any issue Email customer support help@portronics.com",https://m.media-amazon.com/images/I/31mbyi7ocJL._SX300_SY300_QL70_ML2_.jpg,"{""main_cat"": ""Electronics"", ""sub_cat1"": ""Mobiles&Accessories"", ""sub_cat2"": ""MobileAccessories"", ""sub_cat3"": ""Stands""}"
"realme narzo 50i (Mint Green, 2GB RAM+32GB Storage) Octa Core Processor | 6.5"" inch Large Display",Electronics|Mobiles&Accessories|Smartphones&BasicMobiles|Smartphones,$90.02,$96.03,6%,"2 GB RAM | 32 GB ROM | Expandable Upto 256 GB|16.51 cm (6.5 inch) HD+ Display | 88.7% Screen-to-body Ratio | LCD Multi-touch Display | 1600-by-720-pixel Resolution | 400 nits Max Brightness (Typical)|8MP Primary Camera (f/2.0 Aperture,4P Lens,4x, Digital Zoom Panoramic View, Portrait Mode, Expert, Timelapse, HDR, Beauty, Filter | 5MP AI Selfie Camera (f/2.2 aperture, portrait Mode, AI Beauty, HDR, Face-Recognition, Filter)|5000 mAh Massive Battery | Supports Ultra Saving Mode|Powerful Octa-core Processor | CPU: Octa-core CPU, up to 1.6GHz | GPU: IMG 8322",https://m.media-amazon.com/images/I/4147W6koDNL._SX300_SY300_QL70_ML2_.jpg,"{""main_cat"": ""Electronics"", ""sub_cat1"": ""Mobiles&Accessories"", ""sub_cat2"": ""Smartphones&BasicMobiles"", ""sub_cat3"": ""Smartphones""}"
MI 10000mAh 3i Lithium Polymer Power Bank Dual Input(Micro-USB and Type C) and Output Ports 18W Fast Charging (Metallic Blue),Electronics|Mobiles&Accessories|MobileAccessories|Chargers|PowerBanks,$13.79,$26.40,48%,10000mAh Lithium Polymer battery|18W Fast Charging|Dual output and input ports|Advanced 12 Layer chip protection|Smart power management|Micro-USB and Type C input port|6 months domestic warranty,https://m.media-amazon.com/images/I/31YFSh7g63L._SX300_SY300_QL70_ML2_.jpg,"{""main_cat"": ""Electronics"", ""sub_cat1"": ""Mobiles&Accessories"", ""sub_cat2"": ""MobileAccessories"", ""sub_cat3"": ""Chargers"", ""sub_cat4"": ""PowerBanks""}"
"Nokia 105 Plus Single SIM, Keypad Mobile Phone with Wireless FM Radio, Memory Card Slot and MP3 Player | Red",Electronics|Mobiles&Accessories|Smartphones&BasicMobiles|BasicMobiles,$15.89,$20.40,22%,"All-new redesigned Nokia mobile which is familiar and easy to use|Island style keypad phone with white key lettering|High quality 1.77” screen|Pre-loaded games including the classic keypad mobile phone game - Snake|Enjoy all-new wireless FM radio|Listen to music on the MP3 Player and save your favourite songs on the built in memory card slot|Save 2,000 contacts and up to 500 SMS on your Nokia 105 Plus mobile phone",https://m.media-amazon.com/images/I/41o7qy-j6KL._SX300_SY300_QL70_ML2_.jpg,"{""main_cat"": ""Electronics"", ""sub_cat1"": ""Mobiles&Accessories"", ""sub_cat2"": ""Smartphones&BasicMobiles"", ""sub_cat3"": ""BasicMobiles""}"
"iQOO Z6 44W by vivo (Raven Black, 4GB RAM, 128GB Storage) | 6.44"" FHD+ AMOLED Display | 50% Charge in just 27 mins | in-Display Fingerprint Scanning",Electronics|Mobiles&Accessories|Smartphones&BasicMobiles|Smartphones,$168.06,$240.08,30%,"44W FlashCharge|Snapdragon 680 comes with octa-core architecture design that adopts the new 6nm process, CPU increased by 25% & GPU performance increased by 10% compared with Qualcomm Snapdragon 662.|Z6 is equipped with a FHD+ AMOLED dispaly to give a truly immersive display experience with true color contrast. The display provides a 180Hz Touch Sampling Rate in the gaming sessions for an enhanced touch response.|50MP AI rear camera comes with a variety of smart AI camera features and effects to capture wonderful moments with ease.",https://m.media-amazon.com/images/I/41Lif4YWC2L._SX300_SY300_QL70_ML2_.jpg,"{""main_cat"": ""Electronics"", ""sub_cat1"": ""Mobiles&Accessories"", ""sub_cat2"": ""Smartphones&BasicMobiles"", ""sub_cat3"": ""Smartphones""}"
"Ambrane 10000mAh Slim Power Bank, 20W Fast Charging, Dual Output, Type C PD (Input & Output), Quick Charge, Li-Polymer, Multi-Layer Protection for iPhone, Anrdoid & Other Devices (Stylo 10K, Green)",Electronics|Mobiles&Accessories|MobileAccessories|Chargers|PowerBanks,$11.99,$19.20,38%,"Power-packed 10000mAh- Lithium Polymer 10000mAh capacity allows you to efficiently charge your devices multiple times. It can charge iPhone 12 – 2 times, OnePlus Nord - 1.5 times.|20W Fast Charging Output– Powerful 20 Watts PD and QC output for boosted charging speed, so that you always stay ahead in the league. It carries an extensive capacity to charge your mobile 50% in as quickly as 30 minutes on average.|20W Fast Charging Input – The powerbank itself can get charged in 4 to 5 hours as it has Power Delivery Technology which supports 20W fast charging input via Type C port.|Charge Multiple Devices – With 1 USB port and 1 Type C port for output, it can charge 2 devices at the same time.|Sleek and Stylish- Supremely modish and handy design makes it a style statement while its compact body makes it extremely travel-friendly at the same time.",https://m.media-amazon.com/images/I/31oA0-q5UzL._SX300_SY300_QL70_ML2_.jpg,"{""main_cat"": ""Electronics"", ""sub_cat1"": ""Mobiles&Accessories"", ""sub_cat2"": ""MobileAccessories"", ""sub_cat3"": ""Chargers"", ""sub_cat4"": ""PowerBanks""}"
